problem,dim,method,seed,budget,kappa,success,first_feasible,best_f,final_ncv,declared_cost,structural_gain,allocation_sd,rcd,action_entropy,action_counts
ChainConstraint30,30,DE-EPS,13,400,1.0,0,401,inf,0.9790636028515328,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,14,400,1.0,0,401,inf,1.3255223222057464,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,15,400,1.0,0,401,inf,0.9322267715197519,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,16,400,1.0,0,401,inf,1.3512279956443973,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,17,400,1.0,0,401,inf,1.207162719512057,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,18,400,1.0,0,401,inf,1.9417150779642562,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,19,400,1.0,0,401,inf,1.277144034657214,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,20,400,1.0,0,401,inf,1.8601023462245991,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,21,400,1.0,0,401,inf,0.7749351463130472,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,22,400,1.0,0,401,inf,1.3677512430216816,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,23,400,1.0,0,401,inf,1.5774768630056357,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,24,400,1.0,0,401,inf,0.8796834482615402,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,25,400,1.0,0,401,inf,1.0830090361650186,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,26,400,1.0,0,401,inf,1.4659731564448402,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,27,400,1.0,0,401,inf,1.6794903349096553,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,28,400,1.0,0,401,inf,1.4554825560607472,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,DE-EPS,29,400,1.0,0,401,inf,0.9804320078274621,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,0,400,1.0,0,401,inf,0.006978532673671191,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,1,400,1.0,0,401,inf,0.011415213473330823,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,2,400,1.0,0,226,inf,0.004211103860205583,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,3,400,1.0,0,401,inf,0.007426313549639279,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,4,400,1.0,1,397,-4341.744720810144,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,5,400,1.0,0,401,inf,0.01425990945598869,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,6,400,1.0,0,401,inf,0.00044837328512286944,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,7,400,1.0,0,401,inf,0.007086394588196328,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,8,400,1.0,0,401,inf,0.003874267405567906,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,9,400,1.0,1,320,-4909.162165821778,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,10,400,1.0,0,401,inf,0.02276979259317992,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,11,400,1.0,1,259,-6459.1395397297365,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,12,400,1.0,0,401,inf,0.012213248313486247,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,13,400,1.0,0,286,inf,0.0029212208640880246,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,14,400,1.0,0,401,inf,0.0195850453632506,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,15,400,1.0,1,322,-4153.896365162608,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,16,400,1.0,0,401,inf,0.018774952568914073,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,17,400,1.0,1,334,-4297.331949197454,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,18,400,1.0,0,401,inf,0.0036732631559625068,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,19,400,1.0,0,401,inf,0.010162686242505006,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,20,400,1.0,1,378,-5789.667250969462,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,21,400,1.0,0,401,inf,0.004669230099956248,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,22,400,1.0,1,338,-2706.7760017484097,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,23,400,1.0,1,340,-3343.345205066721,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,24,400,1.0,0,401,inf,0.010817773156486948,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,25,400,1.0,1,362,-5005.9753749910005,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,26,400,1.0,0,401,inf,0.0019874031615650474,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,27,400,1.0,0,401,inf,0.006145761690040672,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,28,400,1.0,1,269,-4855.707571582835,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,DE-EPS,29,400,1.0,0,401,inf,0.0035805496554298676,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,0,400,1.0,1,80,-0.06209368514564105,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,1,400,1.0,1,9,-0.032975330333015536,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,2,400,1.0,1,169,-0.051799263276270394,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,3,400,1.0,1,44,-0.07533552762310063,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,4,400,1.0,1,34,-0.02564318730176789,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,5,400,1.0,1,241,-0.04419038434123739,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,6,400,1.0,1,15,-0.02057552880893115,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,7,400,1.0,1,97,0.02100339478680827,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,8,400,1.0,1,17,-0.0543087038265458,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,9,400,1.0,1,165,-0.015018667179170535,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,10,400,1.0,1,318,-0.010091480235398315,0.0,400.0,0.0,0.0,0.0,0.0,{}
G08,2,DE-EPS,11,400,1.0,1,120,-0.023109880249589092,0.0,400.0,0.0,0.0,0.0,0.0,{}
