problem,dim,method,seed,budget,kappa,success,first_feasible,best_f,final_ncv,declared_cost,structural_gain,allocation_sd,rcd,action_entropy,action_counts
ChainConstraint30,30,JADE-NCV,12,400,1.0,0,401,inf,0.031214014558813473,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,13,400,1.0,0,401,inf,0.07992043422224002,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,14,400,1.0,0,401,inf,0.1706598820616476,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,15,400,1.0,0,401,inf,0.33706947967570067,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,16,400,1.0,1,350,10.809005953712145,0.0,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,17,400,1.0,0,401,inf,0.17254725165920715,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,18,400,1.0,0,401,inf,0.3681690099075181,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,19,400,1.0,0,401,inf,0.24603685991638677,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,20,400,1.0,0,401,inf,0.05690783236474192,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,21,400,1.0,0,401,inf,0.04905875199992074,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,22,400,1.0,0,401,inf,0.19275460842868308,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,23,400,1.0,0,401,inf,0.20372031629696485,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,24,400,1.0,0,401,inf,0.47472940457281054,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,25,400,1.0,0,401,inf,0.1989190315408849,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,26,400,1.0,0,401,inf,0.16587116982764305,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,27,400,1.0,0,401,inf,0.00032206623250345955,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,28,400,1.0,0,401,inf,0.13054794161247613,400.0,0.0,0.0,0.0,0.0,{}
ChainConstraint30,30,JADE-NCV,29,400,1.0,0,401,inf,0.28487786807391463,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,0,400,1.0,1,242,-5114.875307212329,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,1,400,1.0,0,401,inf,0.0033632900094412647,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,2,400,1.0,1,338,-1697.2300032154167,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,3,400,1.0,1,376,-4081.5968998062845,0.0,400.0,0.0,0.0,0.0,0.0,{}
G06,2,JADE-NCV,4,400,1.0,0,401,inf,0.005084814984643344,400.0,0.0,0.0,0.0,0.0,{}
